idUd;dd_numero;data_atto;cig;n_cig;importo_oggetto_max;oggetto;idPubblicazione;idDocPrimario;nroAllegati
2663044;DD 887/2025;Feb 14, 2025, 12:00:00 AM;;0;1738800.0;S062 - LAVORI DI RIQUALIFICAZIONE E ADEGUAMENTO DELLO STADIO PRIMO NEBIOLO (C.O. 5234 - CUP C12H24000770001). ACCERTAMENTO DELL'ENTRATA DI EURO 1.738.800,00 IVA COMPRESA. BANDO ''SPORT E PERIFERIE 2024''. FINANZIAMENTO MINISTERIALE - CONTRIBUTO PRESIDENZA DEL CONSIGLIO DEI MINISTRI - DIPARTIMENTO PER LO SPORT.;2663044;3521417;
2663033;DD 886/2025;Feb 14, 2025, 12:00:00 AM;B597B5F45F;1;500.0;S062 - ACQUISTO VOUCHER PARCHEGGIO: N. 20 BLOCCHI DA EURO 25,00 PER IL PERSONALE DIPENDENTE. IMPEGNO DI SPESA EURO 500,00  IVA COMPRESA - CIG B597B5F45F;2663033;3521403;
2662983;DD 882/2025;Feb 13, 2025, 12:00:00 AM;B4B8F399E9;1;800.0;INTERVENTI URGENTI SU SCARPATE E SEDIMI STRADE COLLINARI - STRADA DEL CRESTO. PRESA D'ATTO SUBAFFIDAMENTO PER MONTAGGIO CASSEFORMI, MONTAGGIO FERRO, GETTO DI CALCESTRUZZO E PERFORAZIONI (CATEGORIA: OS21)  ALLA DITTA PER.FORA DRILL S.R.L. EX ART. 119, COMMA 2 DEL D.LGS 36/2023 ED INDIVIDUAZIONE DEL SOGGETTO DELEGATO ALL'INCASSO. IMPORTO DI EURO 800,00. CUP C17H24000680004 CIG B4B8F399E9.;2662983;3521336;
2665193;DD 881/2025;Feb 13, 2025, 12:00:00 AM;9872839C78;1;;LAVORI DI MANUTENZIONE STRAORDINARIA DELLE OPERE DI SOSTEGNO DELLE STRADE COLLINARI - LOTTO 3. APPROVAZIONE CERTIFICATO DI REGOLARE ESECUZIONE. SVINCOLO DEPOSITO CAUZIONALE. CUP C17H22000900001 - CIG 9872839C78;2665193;3524208;
2662990;DD 880/2025;Feb 13, 2025, 12:00:00 AM;8648154A70;1;;S031- LAVORI DI MANUTENZIONE ORDINARIA PER INTERVENTI SU COMPONENTI DEGLI EDIFICI SCOLASTICI COMUNALI DELLA CITTA' - ANNI 2021/2022 - LOTTO 4 - AREA SUD (CIG 8648154A70). IMPRESA: ACAM COSTRUZIONI S.R.L.. CERTIFICATO DI REGOLARE ESECUZIONE. PRESA D'ATTO CARATTERE DEFINITIVO.;2662990;3521344;
2662997;DD 879/2025;Feb 13, 2025, 12:00:00 AM;;0;300.0;C.2 - DEPOSITI CAUZIONALI PER CAUZIONI DEFINITIVE A GARANZIA DELLE CONCESSIONI ORTI URBANI ANNO 2024. ECONOMIA DEGLI IMPEGNI DI SPESA N. 13740/2024 E 14601/2024 E VARIAZIONE IN MENO DEGLI ACCERTAMENTI DI ENTRATA N. 4100/2024 E 4513/2024 PER L'IMPORTO TOTALE DI EURO 300,00=.  ;2662997;3521353;
2662989;DD 878/2025;Feb 13, 2025, 12:00:00 AM;;0;;SUBENTRO NELLA TITOLARITA' DELLA CONCESSIONE DELLA SEPOLTURA DI FAMIGLIA AREA 138 - VII AMPLIAZIONE VIALE CENTRALE DEL CIMITERO MONUMENTALE;2662989;3521343;
2662982;DD 877/2025;Feb 13, 2025, 12:00:00 AM;;0;;ASTA PUBBLICA N. 66/2024 INDETTA CON D.D. 8263 DEL 12 DICEMBRE 2024 - RETTIFICA ERRORE MATERIALE CONTENUTO NELLA SCHEDA TECNICO-PATRIMONIALE E PROROGA TERMINI INDICATI NEL DISCIPLINARE DI GARA.;2662982;3521335;
2665192;DD 875/2025;Feb 13, 2025, 12:00:00 AM;;0;22.05;"C. 1 - CONCESSIONE BREVE A TITOLO GRATUITO DEL LOCALE DENOMINATO: ""SALA ATTIVITA' SOCIALI"" DI VIA DA VERAZZANO 13 ALL'ASSOCIAZIONE CULTURA E SALUTE APS CON VANTAGGIO ECONOMICO COMPLESSIVO DI EURO 22,05. APPROVAZIONE.";2665192;3524205;
2662988;DD 876/2025;Feb 13, 2025, 12:00:00 AM;;0;1616.0;VARIAZIONE IN MENO ACCERTAMENTO DELL'ENTRATA AI CAPITOLI N. 02250000000 E N. 02255000100 DEL BILANCIO 2024 DI EURO 1.616,00 (EX ART. 179 D.LGS. 267/2000 TUEL) NEI CONFRONTI DI IGP DECAUX S.P.A..;2662988;3521341;
2662996;DD 874/2025;Feb 13, 2025, 12:00:00 AM;B59A29F83D;1;490.0;AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 50, COMMA 1, LETTERA B) DEL D.LGS. 36/2023 PER IL SERVIZIO DI FORMAZIONE A DIPENDENTE. ISCRIZIONE A N. 1 WEBINAR LIVE - DETERMINAZIONE A CONTRARRE E AFFIDAMENTO - IMPEGNO DI SPESA EURO 490,00 ESENTE IVA AI SENSI DELL'ART. 10 D.P.R. 633/72 E SMI - CIG B59A29F83D.;2662996;3521351;
2662995;DD 873/2025;Feb 13, 2025, 12:00:00 AM;B47154F689;1;;INTERVENTI MANUTENTIVI STRAORDINARI SUI GUARD RAILS DELLA CITTA' - BIL. 2024 - COD. OP. 5204/2024 - CUP C17H24000500004. INDIZIONE E AFFIDAMENTO DIRETTO ARTT. 25 E 50, COMMA 1, LETT. A) DEL D.LGS. 36/2023 IN ESECUZIONE DELIBERA N. 660 DEL 05/11/2024 RDO N. 4845120. AGGIUDICAZIONE ALLA SOCIETA' L&G SERVICE DI CAGGIULA LUIGI PASQUALE - CIG B47154F689 -  FINANZIAMENTO CON AVANZO DA INVESTIMENTI DEL. 311/2024. PROROGA TERMINI CONCLUSIONE DEL CONTRATTO AI SENSI DELL'ALLEGATO I.3 C. 5 DEL D.LGS 36/2023.;2662995;3521350;
2662984;DD 872/2025;Feb 13, 2025, 12:00:00 AM;;0;;LINEE GUIDA PER L'UTILIZZO DELLO STADIO DEL GHIACCIO TAZZOLI. APPROVAZIONE.;2662984;3521337;
2665194;DD 871/2025;Feb 13, 2025, 12:00:00 AM;A05E08B761;1;3207916.02;S.06 - PNRR M5C2I2.2-PIANO INTEGRATO URBANO-PIU- AZIONE A08 ''INTERVENTI EDILIZI E RIQUALIFICAZIONE ENERGETICA PER LA NUOVA SEDE DELLA BIBLIOTECA CIVICA FRANCESCO COGNASSO''-(C.I.A. 5063 - CUP C12F22000070001)-APPROVAZIONE ORDINE DI ATTIVAZIONE PER AFFIDAMENTO LAVORI R.T.I. IMPRENDO ITALIA S.P.A. (MANDATARIA) / I.T.A.F. S.R.L. (MANDANTE) (CIG A05E08B761)-IMPEGNO DI SPESA EURO 3.207.916,02 E RIDETERMINAZIONE DEL QUADRO ECONOMICO. PRESA D'ATTO DELLA TRASFORMAZIONE SOCIETARIA DELLA DITTA IMPRENDO ITALIA S.P.A. E AUTORIZZAZIONE CONSEGNA ANTICIPATA. FINANZIAMENTO UNIONE EUROPEA - NEXT GENERATION EU.;2665194;3524210;
2662926;DD 870/2025;Feb 12, 2025, 12:00:00 AM;;0;3282915.58;ACCERTAMENTO DELL'ENTRATA  (EX ART. 179 D. LGS. 267/2000 TUEL)  - CANONE PER LE OCCUPAZIONI DI SPAZI E AREE PUBBLICHE  - AREE ADIBITE A PARCHEGGIO A ROTAZIONE. -  ANNO 2024 - MAGGIORE ACCERTAMENTO. EURO 3.282.915,58.;2662926;3521252;
2662954;DD 869/2025;Feb 12, 2025, 12:00:00 AM;8929270AB3;1;;PROCEDURA APERTA 82/2021 - SERVIZI DI RITIRO, IMMAGAZZINAMENTO, TIMBRATURA E AFFISSIONE MANIFESTI SU IMPIANTI PUBBLICITARI COMUNALI, MOVIMENTAZIONE E MANUTENZIONE ORDINARIA E STRAORDINARIA IMPIANTISTICA, RIMOZIONE PUBBLICITA' ABUSIVA. PERIODO 01.02.2022 - 31.01.2025 - CIG 8929270AB3 - ACCERTAMENTO DI ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL).;2662954;3521294;
2662939;DD 868/2025;Feb 12, 2025, 12:00:00 AM;;0;51718.32;ACCERTAMENTO DELL'ENTRATA  (EX ART. 179 D. LGS. 267/2000 TUEL) - CANONE PER L'INSTALLAZIONE MEZZI PUBBLICITARI E CANONE PATRIMONIALE RELATIVO ALLA DIFFUSIONE ED ESPOSIZIONE DI MESSAGGI PUBBLICITARI. - RECUPERO EVASIONE - ACCERTAMENTO EURO 51.718,32.;2662939;3521275;
2662963;DD 867/2025;Feb 12, 2025, 12:00:00 AM;;0;824610.74;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D. LGS. 267/2000 TUEL) CANONE DI OCCUPAZIONE SUOLO PUBBLICO PER INTERVENTI DI MANOMISSIONE DEL SOTTOSUOLO - VARIAZIONE ACCERTAMENTO N. 4881/2024 EURO 824.610,74 - ANNO 2024;2662963;3521310;
2662961;DD 866/2025;Feb 12, 2025, 12:00:00 AM;;0;39200.0;S033 - PNRR-MISURA M5C2 I2.2 PIANO INTEGRATO URBANO - PIU' - AZIONE A12 - INTERVENTI MANUTENTIVI SULLE PAVIMENTAZIONI STRADALI E SUI MARCIAPIEDI CON ABBATTIMENTO DELLE BARRIERE ARCHITETTONICHE DELL'AREA NORD DELLA CITTA' - LOTTO 2 - COD. OPERA 5022 - CUP C17H22000720006 CIG AQ 9424867E47 - CIG CS A027D60B4E - PRESA D'ATTO SUBAFFIDAMENTO PER MODIFICHE VIABILI/MARCIAPIEDI ALL'IMPRESA BERSISA GIUSEPPE SAS EX ART. 105, COMMA 2 D.LGS. 50/2016 E S.M.I. - IMPORTO DI EURO 39.200,00 DI CUI EURO 1.200,00 PER ONERI DI SICUREZZA.;2662961;3521306;
2662978;DD 703/2025;Feb 5, 2025, 12:00:00 AM;;0;;"PROGETTO EDUCATIVO ""ANCHE NOI SPORTIVI"" - COLLABORAZIONE A TITOLO NON ONEROSO CON LA UNIONE SPORTIVA ACLI TORINO EPS APS PER LO SVOLGIMENTO DI UN LABORATORI DI NUOTO PRESSO LA PISCINA FRANZOJ";2662978;3521331;
2662975;DD 865/2025;Feb 12, 2025, 12:00:00 AM;;0;878080.85;CONCESSIONE MEDIANTE FINANZA DI PROGETTO, EX ARTICOLO 183, COMMA 15 DEL D.LGS 50/2016, DELL'ATTIVITA' DI RIQUALIFICAZIONE IMPIANTISTICA ED ENERGETICA FINALIZZATA ALL'EFFICIENTAMENTO DEGLI IMMOBILI DELLA CITTA' DI TORINO COMPRENSIVA DELLA GESTIONE E DELLA MANUTENZIONE. OPERE DI EFFICIENTAMENTO SEDE TECNICA CE-0271-A UFFICI SERVIZI SOCIALI E PALESTRA - VIA FILADELFIA 242 - TORINO, PER EURO 878.080,85 IVA COMPRESA - NOMINA COLLAUDATORE ING. DARIO BERNOCCO.;2662975;3521327;
2662950;DD 864/2025;Feb 12, 2025, 12:00:00 AM;;0;258079.16;CONCESSIONE MEDIANTE FINANZA DI PROGETTO, EX ARTICOLO 183, COMMA 15 DEL D.LGS 50/2016, DELL'ATTIVITA' DI RIQUALIFICAZIONE IMPIANTISTICA ED ENERGETICA FINALIZZATA ALL'EFFICIENTAMENTO DEGLI IMMOBILI DELLA CITTA' DI TORINO COMPRENSIVA DELLA GESTIONE E DELLA MANUTENZIONE. OPERE DI EFFICIENTAMENTO SEDE TECNICA CE-0849-E SCUOLA ELEMENTARE PARATO - VIA AQUILEIA 8 - TORINO, PER EURO 258.079,16 IVA COMPRESA - NOMINA COLLAUDATORE ARCH. ANDREA MARTINELLI.;2662950;3521290;
2662959;DD 863/2025;Feb 12, 2025, 12:00:00 AM;B338B29F3C;1;5000.0;S062-M.O. MERCATI ANNO 2025 - LOTTO 3 - C.O. 5111 -  CIG B338B29F3C - PRESA D'ATTO SUBAFFIDAMENTO PER LAVORI DI OPERE DA IDRAULICO ALLA DITTA NEW ROSS S.R.L., EX ART. 119, COMMA 2 DEL  D.LGS. 36/2023 - IMPORTO DI EURO 5.000,00 DI CUI EURO 200,00 PER ONERI DELLA SICUREZZA..;2662959;3521303;
2662931;DD 857/2025;Feb 12, 2025, 12:00:00 AM;;0;;INTERVENTO FINALIZZATO ALL'INTEGRAZIONE SOCIALE DELLEPERSONE CON DISABILITA': CI SONO ANCH'IO: UTILI ESPERIENZE. PROSEGUIMENTO PROGETTO UT. omissis;2662931;3521260;
2662932;DD 861/2025;Feb 12, 2025, 12:00:00 AM;;0;1974.66;S.030. COMMISSIONE DI GARANZIA PER LA QUALITA' DELLE OPERE CIMITERIALI 2023-2026 PREVISTA DALL'ART. 26 BIS DEL REGOLAMENTO COMUNALE N.264 DEL SERVIZIO MORTUARIO E DEI CIMITERI. NOMINA PROF. ROBERTO MASTROIANNI E IMPEGNO DI SPESA PER IL 2025 DI EURO 1.974,66 - IN ESEC. DELIBERA GIUNTA COMUNALE  ATTO N.338 DEL 13/06/2023.;2662932;3521262;
2662979;DD 862/2025;Feb 12, 2025, 12:00:00 AM;;0;;PRESA D'ATTO DELL' ATTIVAZIONE DI UN INSERIMENTO IN STRUTTURA ADIBITA A GRUPPO APPARTAMENTO DAL 07 LUGLIO 2023 AL 06 LUGLIO 2025 A FAVORE DELLA GIOVANE omissis COORDINATO DALLA SOCIETA' COOPERATIVA SOCIALE P.G. FRASSATI. STRUTTURA NON ACCREDITATA;2662979;3521332;
2662967;DD 860/2025;Feb 12, 2025, 12:00:00 AM;A04865646B;1;33000.0;(S-063) PNRR M5 C2 I2.2 - PIANO URBANO INTEGRATO DELLA CITTA' METROPOLITANA DI TORINO N. 30 - ''PIU'' - INTERVENTO A21 - VIA NORBERTO ROSA 13 - COD. OPERA 5040 - CUP C17H22000170006 - CIG A04865646B). AUTORIZZAZIONE AL SUBAPPALTO PER I LAVORI DI COPERTURA E LATTONERIA (CATEGORIA: OS32) ALL'IMPRESA FABIO COPERTURE S.R.L - AI SENSI DELL' ART. 105 D.LGS.50/2016 E S.M.I. - IMPORTO DI EURO 33.000,00 IVA ESCLUSA;2662967;3521315;
2662929;DD 858/2025;Feb 12, 2025, 12:00:00 AM;9831080FD9;1;30000.0;"(S-063) PNRR - MISURA M5C2 INVESTIMENTO 2.1 RIGENERAZIONE URBANA - RIQUALIFICAZIONE DELL'AREA VEGLIO ""AMBITO URBANO 4.4 VEGLIO"" CON SISTEMAZIONI ESTERNE E REALIZZAZIONE DI ALLOGGI DI EDILIZIA RESIDENZIALE PUBBLICA E SERVIZI (ASPI) - (COD. OPERA 4924 - CUP C11B21003840001 - CIG 9831080FD9) - PRESA D'ATTO ESTENSIONE DEL SUBAFFIDAMENTO PER AMPLIAMENTO DELL'IMPIANTO DI CANTIERE ALLA DITTA SOGEN SRL EX ART. 105, C. 2, PENULTIMO PERIODO, D.L.VO 50/2016 E S.M.I. - IMPORTO DI EURO 30.000,00 IVA ESCLUSA.";2662929;3521257;
2662935;DD 856/2025;Feb 12, 2025, 12:00:00 AM;;0;;ACCERTAMENTO ALL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) PER I RIMBORSI DOVUTI ALLA CITTA' DALLA SOCIETA' HERA COMM SPA A TITOLO DI RIMBORSO NOTE DI CREDITO  (EURO 98.43);2662935;3521269;
2662977;DD 855/2025;Feb 12, 2025, 12:00:00 AM;;0;213.98;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) PER I RIMBORSI DOVUTI ALLA CITTA' DAI CONCESSIONARI DI IMMOBILI DI PROPRIETA' COMUNALE A TITOLO DI UTENZE ELETTRICHE, IDRICHE E DI RISCALDAMENTO. EURO 213,98.;2662977;3521329;
2662962;DD 854/2025;Feb 12, 2025, 12:00:00 AM;;0;688.11;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) PER I RIMBORSI DOVUTI ALLA CITTA' DAI CONCESSIONARI DI IMMOBILI DI PROPRIETA' COMUNALE A TITOLO DI COSTI UTENZE (EURO 688,11) ;2662962;3521308;
2662953;DD 851/2025;Feb 12, 2025, 12:00:00 AM;;0;;UTILIZZO OCCASIONALE DEI GRANDI IMPIANTI SPORTIVI A GESTIONE DIRETTA. PRESA D'ATTO DELLE ASSEGNAZIONI E QUANTIFICAZIONE DEL VANTAGGIO ECONOMICO (PERIODO 1APRILE - 31 DICEMBRE 2024).;2662953;3521293;
2662952;DD 852/2025;Feb 12, 2025, 12:00:00 AM;;0;594310.45;CONCESSIONE MEDIANTE FINANZA DI PROGETTO, EX ARTICOLO 183, COMMA 15 DEL D.LGS 50/2016, DELL'ATTIVITA' DI RIQUALIFICAZIONE IMPIANTISTICA ED ENERGETICA FINALIZZATA ALL'EFFICIENTAMENTO DEGLI IMMOBILI DELLA CITTA' DI TORINO COMPRENSIVA DELLA GESTIONE E DELLA MANUTENZIONE. OPERE DI EFFICIENTAMENTO SEDE TECNICA CE-0039-A SCUOLA ELEMENTARE I.C. MONTEVIDEO - VIA MONTEVIDEO 11 - TORINO, PER EURO 594.310,45 IVA COMPRESA - NOMINA COLLAUDATORE ING. SALVATORE RUGGIERI.;2662952;3521292;
2662930;DD 850/2025;Feb 12, 2025, 12:00:00 AM;B4F2DD96C0;1;;PROCEDURA APERTA N. 68/2024  -  SERVIZIO DI CITY BRANDING, COMPRENSIVO DELLE ATTIVITA' DI CONSULTAZIONE COMUNITA' LOCALE, POSIZIONAMENTO, IDEAZIONE E REALIZZAZIONE BRAND E CAMPAGNA DI LANCIO, STRATEGIA DI COMUNICAZIONE TRIENNALE, MONITORAGGIO E CONSOLIDAMENTO (AA. 2025-2027) - CIG B4F2DD96C0 - NOMINA COMMISSIONE GIUDICATRICE;2662930;3521258;
2662972;DD 845/2025;Feb 11, 2025, 12:00:00 AM;B5766CF857;1;90.0;S.F.E.P. - AFFIDAMENTO DIRETTO AI SENSI DELL'ART 50, COMMA 1, LETT B) DEL DLGS N.36/2023 PER LA PARTECIPAZIONE AL CONVEGNO ''INSIEME LUNGO NUOVI SENTIERI - PERCORSI DI CAMBIAMENTO SOCIALE, POLITICO E CLINICO NELLA TUTELA DELLE PERSONE MINORENNI'' PER DIPENDENTI DEI SERVIZI SOCIALI. SPESA COMPLESSIVA EURO 90,00= ESENTE IVA. CIG B5766CF857.;2662972;3521322;
2662969;DD 846/2025;Feb 11, 2025, 12:00:00 AM;Z363B3D255;1;;PIANO NAZIONALE DI RIPRESA E RESILIENZA (PNRR), MISSIONE 5, COMPONENTE 2, SOTTOCOMPONENTE 1 - ESSERCI SCS / PARADIGMA SCS PRESA D'ATTO DEL DISCIPLINARE DI MESSA  A DISPOSIZIONE E ACCORDO DI COLLABORAZIONE. PROGETTO DEFINITIVO DI RIQUALIFICAZIONE DELL'IMMOBILE SITO IN CORSO SICILIA 53 - PRESA D'ATTO DEL PARERE FAVOREVOLE. CUP: C14H22000290006 CIG: Z363B3D255;2662969;3521318;
2662942;DD 848/2025;Feb 11, 2025, 12:00:00 AM;;0;2372.0;"S.F.E.P. - AUTORIZZAZIONE PER LA PARTECIPAZIONE AL CORSO ''SUPERVISIONE PEDAGOGICA"" PER DIPENDENTI DEL DIPARTIMENTO SERVIZI SOCIALI ORGANIZZATO DALL'UNIVERSITA' DI TORINO. IMPEGNO DI SPESA EURO 2.372,00= FUORI CAMPO IVA (DPR 633/72, ARTT. 1 E 4).";2662942;3521279;
2662947;DD 847/2025;Feb 11, 2025, 12:00:00 AM;;0;6845.05;VARIAZIONE IN MENO ACCERTAMENTI DELL'ENTRATA  AL CAPITOLO  15000056001 DEL BILANCIO 2024 DI EURO 6.845,05 =  (EX ART. 179 D. LGS. 267/2000 TUEL). NEI CONFRONTI DELLE  AGENZIE FORMATIVE   ;2662947;3521286;
2662938;DD 849/2025;Feb 11, 2025, 12:00:00 AM;;0;600.0;"S.F.E.P. - AUTORIZZAZIONE PER LA PARTECIPAZIONE AL CORSO ''PROGETTAZIONE, SVILUPPO E VALUTAZIONE DEL LAVORO DI STRADA"" PER DIPENDENTI DEL DIPARTIMENTO ORGANIZZATO DALL'UNIVERSITA' DI BOLOGNA. IMPEGNO DI SPESA EURO 600,00= FUORI CAMPO IVA (DPR 633/72, ARTT. 1 E 4).  ";2662938;3521273;
2662568;DD 844/2025;Feb 11, 2025, 12:00:00 AM;;0;;MANIFESTAZIONI SUL FIUME PO DEL 16 FEBBRAIO 2025: - ''REGATA DI CANOA E KAYAK - 4^ TORINO WINTER CUP'';2662568;3520728;
2662891;DD 843/2025;Feb 11, 2025, 12:00:00 AM;B22B326CC5;1;;"SERV. /034 - PROCEDURA APERTA N. 45/2024 - ""PROGETTO TO.2.2.7.2.A PER INTERVENTI DI RINATURALIZZAZIONE E MESSA IN SICUREZZA DELLA SPONDA DESTRA DEL FIUME PO TRA I PONTI BALBIS E ISABELLA - C.O. 5127- CUI L00514490010202400512 - CUP C18H23000030001 - CPV: 45246200-5 - CIG: B22B326CC5."". RETTIFICHE AL CONTRATTO.";2662891;3521204;
2662919;DD 842/2025;Feb 11, 2025, 12:00:00 AM;;0;307052.67;SERV. /034.   VARIAZIONE IN MENO SU ACCERTAMENTO N. 626 DEL BILANCIO 2024 DI COMPETENZA DEL SERVIZIO /034 PER L'IMPORTO DI EURO 307.052,67.;2662919;3521243;
2662916;DD 841/2025;Feb 11, 2025, 12:00:00 AM;;0;12.46;SERV. /034. RESIDUI ATTIVI (EX ART. 189 D. LGS. 267/200 TUEL). RADIAZIONE DI EURO 12,46 SULL'ACCERTAMENTO DI ENTRATA N. 3059 DEL BILANCIO 2023 DI COMPETENZA DEL SERVIZIO /034.;2662916;3521238;
2662876;DD 840/2025;Feb 11, 2025, 12:00:00 AM;;0;13495.73;RESIDUI ATTIVI (EX ART. 189 D.LGS. 267/2000 TUEL). RADIAZIONE ACCERTAMENTI DI ENTRATA AI CAPITOLI 27700031001, 24600013001, 27700042001 DEL BILANCIO 2024 PER L'IMPORTO DI EURO 13.495,73.;2662876;3521186;
2662909;DD 839/2025;Feb 11, 2025, 12:00:00 AM;;0;;MODIFICA PROVVISORIA E SPERIMENTALE DELL'ORARIO DELLE POSTAZIONI DEGLI ARTISTI DI STRADA A TORINO AI SENSI DELLA DELIBERAZIONE G.C. N. 503/2023 DEL 01/08/2023.;2662909;3521228;
2662900;DD 838/2025;Feb 11, 2025, 12:00:00 AM;;0;560000.0;PROCEDURA APERTA - SERVIZIO DI ACCOMPAGNAMENTO ALLE ATTIVITA' DI PARTECIPAZIONE E CO-PROGETTAZIONE DELLO SPAZIO PUBBLICO NECESSARIE ALLA REALIZZAZIONE DEL PROGETTO DI TERRITORIO NEI QUARTIERI AURORA E BARRIERA DI MILANO. FINANZIAMENTO PROGRAMMA NAZIONALE METRO PLUS E CITTA' MEDIE DEL SUD 2021-2027. TO 7.5.1.2.A2 - PARTECIPAZIONE E CO-PROGETTAZIONE DELLO SPAZIO PUBBLICO CODICE CUP C19I23001410006 - CUI S00514490010202500046. EURO 560.000,00. CIG IN CORSO DI ACQUISIZIONE. RETTIFICA 2 AI DOCUMENTI DI GARA.;2662900;3521218;
2662922;DD 837/2025;Feb 11, 2025, 12:00:00 AM;;0;16.85;(S. 112) ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) - DGR 6 LUGLIO 2018 N. 31-7186 MISURE COMPENSATIVE IN FAVORE DEI COMUNI INTERESSATI DALL'IMPATTO AMBIENTALE DI IMPIANTI DI SMALTIMENTO DI RIFIUTI PERICOLOSI. IMPORTO EURO 16,85. DEBITORE CAM SRL.;2662922;3521247;
2662914;DD 836/2025;Feb 11, 2025, 12:00:00 AM;;0;;VARIAZIONE IN MENO ACCERTAMENTO DELL'ENTRATA AL CAPITOLO 6620001001, DEL BILANCIO 2024 E CONTESTUALE VARIAZIONE IN AUMENTO ACCERTAMENTO DEL BILANCIO 2025, CUP  F81J24000000007 (EX ART. 179 D. LGS. 267/2000 TUEL).  NEI CONFRONTI DI MINISTERO DELL'INTERNO - PROGETTI SPECIALI F.A.M.I.     ;2662914;3521235;
2662899;DD 835/2025;Feb 11, 2025, 12:00:00 AM;;0;45000.0;"ART BONUS. EROGAZIONE LIBERALE DELLA FONDAZIONE COMPAGNIA DI SAN PAOLO A SOSTEGNO DEL PROGETTO ""NUTRIRSI DI CULTURA 0-6 2025"". DETERMINAZIONE DI ACCERTAMENTO DI EURO 45.000,00";2662899;3521216;
2662895;DD 834/2025;Feb 11, 2025, 12:00:00 AM;9628977331;1;;S033 - LAVORI DI INTERVENTI SULLE PAVIMENTAZIONI DELLE VIE, STRADE E PIAZZE DELLA CITTA' - LOTTO 3 - BILANCIO 2022 - CDF COSTRUZIONI SRL - APPROVAZIONE CERTIFICATO DI REGOLARE ESECUZIONE. SVINCOLO DEPOSITO CAUZIONALE. COD. OPERA 4830 - COD. CUP C17H19002080005 - CIG 9628977331;2662895;3521211;
2662920;DD 833/2025;Feb 11, 2025, 12:00:00 AM;;0;;CONCESSIONE IN USO A TARIFFA AGEVOLATA DELLA SALA DEL TEATRO ASTRA ALL'ASSOCIAZIONE ANOMALIA APS.;2662920;3521245;
2662894;DD 832/2025;Feb 11, 2025, 12:00:00 AM;B0391D5FDA;1;5600.0;S006 - LAVORI DI MANUTENZIONE STRAORDINARIA - ZONA SCOLASTICA SCUOLA MARTIN LUTHER KING - CUP C17H23001850004 - CIG B0391D5FDA. PRESA D'ATTO SUBAFFIDAMENTO PER LAVORI DI ESECUZIONE DI ASFALTO COLATO ALL'IMPRESA PG ASFALTI S.R.L. EX ART. 119, COMMA 2  D.LGS. 36/2023 ED INDIVIDUAZIONE DEL SOGGETTO DELEGATO ALL'INCASSO - IMPORTO DI EURO 5.600,00 DI CUI 150,00 PER ONERI DELLA SICUREZZA NON SOGGETTI A RIBASSO;2662894;3521209;
2662892;DD 831/2025;Feb 11, 2025, 12:00:00 AM;B0391D5FDA;1;5600.0;S006 - LAVORI DI MANUTENZIONE STRAORDINARIA - ZONA SCOLASTICA SCUOLA MARTIN LUTHER KING - CUP C17H23001850004 - CIG B0391D5FDA. PRESA D'ATTO SUBAFFIDAMENTO PER LAVORI DI FORMAZIONE DI AIUOLE ALL'IMPRESA CO. FAS. SOCIETA' COOPERATIVA EX ART. 119, COMMA 2  D.LGS. 36/2023 ED INDIVIDUAZIONE DEL SOGGETTO DELEGATO ALL'INCASSO - IMPORTO DI EURO 5.600,00 DI CUI 150,00 PER ONERI DELLA SICUREZZA NON SOGGETTI A RIBASSO;2662892;3521206;
2662897;DD 374/2025;Jan 23, 2025, 12:00:00 AM;;0;;AFFIDAMENTO MEDIANTE IL RICORSO AL M.E.P.A. CONSIP DEI SERVIZI DI BONIFICA DA GUANO, DISINFESTAZIONE E DERATTIZZAZIONE PER LE SCUOLE. RETTIFICA DEL CAPITOLATO.;2662897;3521214;
2662882;DD 830/2025;Feb 11, 2025, 12:00:00 AM;;0;;CONCESSIONE IN USO GRATUITO E A TARIFFA AGEVOLATA DELLA SALA DELLA CASA TEATRO RAGAZZI E GIOVANI ALL'ASSOCIAZIONE MOSAICO DANZA APS.;2662882;3521193;
2662893;DD 829/2025;Feb 11, 2025, 12:00:00 AM;B57D3BAA1E;1;448.0;"CORSO DI FORMAZIONE ""TRA CONFORMITA' E COERENZA. LE NORMATIVE PER LA PIANIFICAZIONE NEL GOVERNO DEL TERRITORIO"";. AFFIDAMENTO ALLA FONDAZIONE PER L'ARCHITETTURA / TORINO. IMPEGNO DI SPESA EURO 448,00 CIG  B57D3BAA1E";2662893;3521207;
2662885;DD 828/2025;Feb 11, 2025, 12:00:00 AM;;0;88121.52;VARIAZIONE IN AUMENTO (ACC. N. 6777/2024 - ACC. N. 6778/2024 - ACC. N. 6779/2024) PER UN IMPORTO COMPLESSIVO DI EURO 88.121,52=;2662885;3521197;
