cig;cig_accordo_quadro;numero_gara;oggetto_gara;importo_complessivo_gara;n_lotti_componenti;oggetto_lotto;importo_lotto;oggetto_principale_contratto;stato;settore;luogo_istat;provincia;data_pubblicazione;data_scadenza_offerta;cod_tipo_scelta_contraente;tipo_scelta_contraente;cod_modalita_realizzazione;modalita_realizzazione;codice_ausa;cf_amministrazione_appaltante;denominazione_amministrazione_appaltante;sezione_regionale;id_centro_costo;denominazione_centro_costo;anno_pubblicazione;mese_pubblicazione;cod_cpv;descrizione_cpv;flag_prevalente;COD_MOTIVO_CANCELLAZIONE;MOTIVO_CANCELLAZIONE;DATA_CANCELLAZIONE;DATA_ULTIMO_PERFEZIONAMENTO;COD_MODALITA_INDIZIONE_SPECIALI;MODALITA_INDIZIONE_SPECIALI;COD_MODALITA_INDIZIONE_SERVIZI;MODALITA_INDIZIONE_SERVIZI;DURATA_PREVISTA;COD_STRUMENTO_SVOLGIMENTO;STRUMENTO_SVOLGIMENTO;FLAG_URGENZA;COD_MOTIVO_URGENZA;MOTIVO_URGENZA;FLAG_DELEGA;FUNZIONI_DELEGATE;CF_SA_DELEGANTE;DENOMINAZIONE_SA_DELEGANTE;CF_SA_DELEGATA;DENOMINAZIONE_SA_DELEGATA;IMPORTO_SICUREZZA;TIPO_APPALTO_RISERVATO;CUI_PROGRAMMA;FLAG_PREV_RIPETIZIONI;COD_IPOTESI_COLLEGAMENTO;IPOTESI_COLLEGAMENTO;CIG_COLLEGAMENTO;COD_ESITO;ESITO;DATA_COMUNICAZIONE_ESITO;FLAG_PNRR_PNC
B90E9CD482;;CONSIP_RDO_5798264;CAMPAGNA INFORMATIVA PROGETTO MOBILITÀ SICURA;28688.52;1;CAMPAGNA INFORMATIVIA;28688.52;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-13;2025-11-12;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;11;79342000-3;SERVIZI DI MARKETING;1;;;;2025-11-12;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-11-12;0
B9157CCA0B;;CONSIP_RDO_5784435;SERVIZIO DI PICCOLA MANUTENZIONE ORDINARIA SUI FABBRICATI DELLA CIRCOSCRIZIONE 4 - ANNI 2026/2027;32786.88;1;SERVIZIO DI PICCOLA MANUTENZIONE ORDINARIA SUI FABBRICATI DELLA CIRCOSCRIZIONE 4 - ANNI 2026/2027;32786.88;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-14;2025-11-13;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;11;45262522-6;LAVORI EDILI;1;;;;2025-11-13;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-11-13;0
B9078D17AA;;CONSIP_RDO_5768915;FORNITURA DI ARREDI OUTDOOR PER I CIRCOLI DIDATTICI;24590.0;1;ARREDI OUTDOOR;24590.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-11;2025-11-10;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;11;39160000-1;ARREDO SCOLASTICO;1;;;;2025-11-10;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-10;0
B90249FCBC;;CONSIP_ORDINE_8798820;PNRR M5C2-I2.2 PIU A2 - ACQUISTO ATTREZZATURE INFORMATICHE PER LE BIBLIOTECHE CIVICHE TORINESI;170487.68;1;PNRR - MISURA M5C2 INVESTIMENTO 2.2 PIANO INTEGRATO URBANO - PIU. AZIONE A2, ATTREZZATURE INFORMATICHE, IMPIANTI AUDIOVISIVI E PIATTAFORMA DIGITALE PER LE BIBLIOTECHE CIVICHE TORINESI. CUP C14H22000020006;170487.68;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-10;2025-11-07;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;30213000-5;COMPUTER PERSONALI;1;;;;2025-11-07;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-07;0
B937D3E4B4;;CONSIP_RDO_5808278;ASSISTENZA ARCHEOLOGICA AGLI SCAVI LAVORI DI PNRR M5C2I2.2 _ PIANO URBANO INTEGRATO _ AZIONE A24 _ COMPLESSO EX IRV CORSO UNIONE SOVIETICA 220 _ MIGLIORAMENTO DEL DECORO URBANO E POTENZIAMENTO DEI SERVIZI SOCIALI - CODICE OPERA 5043;7480.0;1;ASSISTENZA ARCHEOLOGICA AGLI SCAVI;7480.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-21;2025-11-20;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;11;71351914-3;SERVIZI ARCHEOLOGICI;1;;;;2025-11-20;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-20;1
B8E7A4569D;;CONSIP_ORDINE_8780531;AFFIDAMENTO DIRETTO PER LA SURVEY DELLE SEDI DECENTRATE DELLE BIBLIOTECHE CIVICHE TORINESI;16104.0;1;SURVEY PER WIFI BIBLIOTECHE CIVICHE;16104.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-03;2025-10-31;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;72315200-8;SERVIZI DI GESTIONE DI RETI DI TRASMISSIONE DATI;1;;;;2025-10-31;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-10-31;1
B912C885D8;;G00892-1c271e43-720e-472e-a30c-92e265113f12;PROCEDURA NEGOZIATA G00892 PER I SERVIZI EDUCATIVI PER MINORI E LORO FAMIGLIE - DUE LOTTI;801987.48;2;LOTTO 1 PN G00892 - SERVIZIO DI EDUCATIVA DI COMUNITÀ PER MINORI IN CARICO ALL'UFFICIO MINORANZE ETNICHE DELLA CITTÀ DI TORINO;405314.28;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-13;2026-01-07;23;PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI);1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;11;85312000-9;SERVIZI DI ASSISTENZA SOCIALE SENZA ALLOGGIO;1;;;;2025-11-12;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;S00514490010202500138;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B90E5B647F;;CONSIP_RDO_5782667;SERVIZIO DI SOSTEGNO IN SEZIONE NIDO CONVENZIONATO MOBY DICK;15201.9;1;SERVIZIO DI SOSTEGNO IN SEZIONE NIDO CONVENZIONATO MOBY DICK;15201.9;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-12;2025-11-11;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;11;85320000-8;SERVIZI SOCIALI;1;;;;2025-11-11;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-11;0
B90DA5C663;;CONSIP_RDO_5783359;SERVIZIO DI SOSTEGNO IN SEZIONE NIDO CONVENZIONATO IL NIDO DELLA MUSICA;12161.52;1;SOSTEGNO IN SEZIONE PRESSO IL NIDO DELLA MUSICA;12161.52;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-12;2025-11-11;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;11;85320000-8;SERVIZI SOCIALI;1;;;;2025-11-11;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-11;0
B8EC5C32F0;;CONSIP_RDO_5757947;SERVIZIO DI PRODUZIONE E ALLESTIMENTO DEI MAXISCHERMI PER LA PROIEZIONE PUBBLICA DELLA FINALE DEGLI ATP FINALS;10000.0;1;SERVIZIO ALLESTIMENTI FESTA CHIUSURA NATPF;10000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-04;2025-11-03;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;79952000-2;SERVIZI DI ORGANIZZAZIONE DI EVENTI;1;;;;2025-11-03;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-03;0
B937ED2219;;CONSIP_RDO_5808300;D.O. STRUTTURE E IMPIANTI PER LE OPERE DI M. S. PNRR M5C2-I2.2 PIU A24 _ COMPLESSO EX IRV C. UNIONE SOVIETICA 220;72407.67;1;DIRETTORE OPERATIVO DELLE OPERE IMPIANTISTICHE ELETTRICHE CON FUNZIONE DI DIRETTORE DEI LAVORI, DI DIRETTORE OPERATIVO DELLE OPERE IMPIANTISTICHE TERMOIDRAULICHE CON FUNZIONE DI DIRETTORE DEI LAVORI, DI DIRETTORE OPERATIVO DELLE OPERE STRUTTURALI CON FUNZIONE DI DIRETTORE DEI LAVORI;72407.67;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-21;2025-11-20;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;11;71220000-6;SERVIZI DI PROGETTAZIONE ARCHITETTONICA;1;;;;2025-11-20;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-20;0
B8F55C8C30;;CONSIP_RDO_5740006;SERVIZIO DI PROGETTAZIONE GRAFICA E STAMPA DEL MATERIALE RELATIVO AL PROGETTO PASS60 ANNO 2026.;6710.0;1;SERVIZIO DI PROGETTAZIONE GRAFICA E STAMPA DEL MATERIALE RELATIVO AL PROGETTO PASS60 ANNO 2026.;6710.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-06;2025-11-05;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;79800000-2;SERVIZI DI STAMPA E AFFINI;1;;;;2025-11-05;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-05;0
B8E4F5039B;;CONSIP_RDO_5709826;AFFIDAMENTO DIRETTO, AI SENSI DELL'ART. 50 COMMA 1, LETT. A) DEL D.LGS. 36/2023, DEI LAVORI DI TASK FORCE 2026 - MANUTENZIONE ORDINARIA GRONDAIE E CORNICIONI DI EDIFICI SCOLASTICI DELLA CITTÀ.;57924.4;1;AFF. DIRETTO (ART. 50 COMMA 1 LETT. A) D.LGS. 36/2023) PER LAVORI DI TASK FORCE 2026 M.O. GRONDAIE E CORNICIONI EDIFICI SCOLASTICI DELLA CITTA';57924.4;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-03;2025-10-31;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;11;45262522-6;LAVORI EDILI;1;;;;2025-10-31;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;5000.0;;;;;;;1.0;AGGIUDICATA;2025-10-31;0
B91E30D489;;CONSIP_ORDINE_8801605;PN METRO PLUS TO1.1.2.1.E GESTIONE DELLA RELAZIONE CITTADINO - IMPRESE ACQUISTO CENTRALINO TELEFONICO DIGITALE;113216.0;1;ACQUISTO REGISTRATORE PER CALL CENTER - CENTRALINO;113216.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-17;2025-11-14;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;32552310-3;CENTRALINI TELEFONICI DIGITALI;1;;;;2025-11-14;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-14;0
B949D3685E;;G00908-d1c47273-5a09-4b16-8d4d-7950769e454b;PROCEDURA APERTA N. 52/2025 - FORNITURA DI UN PIANO DI MONITORAGGIO STRUTTURALE DELLA STAZIONE DELLA METROPOLITANA E DEI FABBRICATI ADIACENTI L'AREA DI SCAVO DELLA PIAZZA BENGASI PER LA REALIZZAZIONE DEL PARCHEGGIO INTERRATO - C.O. 4020 - CUP C11I13000010007;474510.57;1;PROCEDURA APERTA N. 52/2025 - FORNITURA DI UN PIANO DI MONITORAGGIO STRUTTURALE DELLA STAZIONE DELLA METROPOLITANA E DEI FABBRICATI ADIACENTI L'AREA DI SCAVO DELLA PIAZZA BENGASI PER LA REALIZZAZIONE DEL PARCHEGGIO INTERRATO - C.O. 4020 - CUP C11I13000010007;474510.57;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-28;2025-12-29;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;11;38293000-5;APPARECCHIATURE SISMICHE;1;;;;2025-11-27;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;2280.01;LA PARTECIPAZIONE NON È RISERVATA.;S00514490010202500060;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B8F194087D;;CONSIP_RDO_5691009;SERVIZIO BIENNALE 2026/2027 DI FOTOCOPIE E RILEGATURA MATERIALI PER I CORSI SFEP;13600.0;1;SERVIZIO BIENNALE 2026/2027 DI FOTOCOPIE E RILEGATURA MATERIALI PER I CORSI SFEP;13600.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-05;2025-11-04;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1062BE46-C722-4EE3-9393-68CF2EE68C6F;07 - DIVISIONE SERVIZI SOCIALI / SOCIO SANITARI / ABITATIVI E LAVORO;2025;11;79823000-9;SERVIZI DI STAMPA E DI CONSEGNA;1;;;;2025-11-04;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-04;0
B90A987A3B;;CONSIP_RDO_5777683;SERVIZIO DI ANALISI DATI E SUPPORTO SPECIALISTICO ALLA GESTIONE DELL'ENERGIA. MONITORAGGIO CONSUMI CON AUSILIO DELL'INTELLIGENZA ARTIFICIALE E SUGGERIMENTO AUTOMATICO DELLE PRINCIPALI ANOMALIE E RELATIVE CAUSE, PER PIANIFICAZIONE E VALUTAZIONE DI INTERVENTI DI MANUTENZIONE E EFFICIENTAMENTO;135000.0;1;ANALISI ED ELABORAZIONE DATI;135000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-12;2025-11-11;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;72316000-3;SERVIZI ANALISI DI DATI;1;;;;2025-11-11;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-11;0
B8FB79E8CE;;G00887-4ddbd12f-18c1-42a2-b2d5-5aa5cae87ff1;PROCEDURA APERTA N. 44/2025 - FORNITURA E POSA DI ARREDI SCOLASTICI - OUTDOOR E PROTEZIONE DI SICUREZZA PER LE SCUOLE DELLA CITTÀ - 4 LOTTI. ;396568.0;4;LOTTO N. 2 - FORNITURA E POSA DI ARREDI SCOLASTICI PER LA SCUOLA DELLOBBLIGO DELLA CITTA';180928.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-07;2025-12-01;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;11;39160000-1;ARREDO SCOLASTICO;1;;;;2025-11-06;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;F00514490010202500036;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B90672B74B;;G00902-36bd4558-4629-42f9-8a29-3de8eb122cbd;PROCEDURA APERTA N. 46/2025 - SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' DI TORINO ANNI 2026-2027 - 4 LOTTI;3160000.0;4;LOTTO 4 - PA N. 46/2025 - SERVIZIO DI CURA ALBERI - PRONTO INTERVENTO;790000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-11;2025-12-12;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;11;77341000-2;POTATURA DI ALBERI;1;;;;2025-11-10;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;S00514490010202400133;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B88ACB2759;;CONSIP_ORDINE_8727496;ACQUISTO STAMPE PEYROT;6670.0;1;STAMPE;6670.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-05;2025-10-07;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;2E8AFB42-9053-4B30-B1FF-850D9E3A41DE;01 - SERVIZIO CENTRALE GABINETTO DELLA SINDACA;2025;11;22000000-0;STAMPATI E PRODOTTI AFFINI;1;;;;2025-10-07;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-10-07;0
B92DCD9817;;CONSIP_RDO_5779132;SERVIZIO DI NOLEGGIO DI N. 2 MACCHINARI PER IL SERVIZIO DI LEVIGATURA GHIACCIO PRESSO IL PALAZZO DEL GHIACCIO TAZZOLI - TORINO;121000.0;1;NOLEGGIO MACCHINARI RASAGHIACCIO;121000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-20;2025-11-19;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;37481000-3;MACCHINE PER LA MANUTENZIONE DEL GHIACCIO;1;;;;2025-11-19;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-19;0
B909C91822;;CONSIP_RDO_5779489;FORNITURA E POSA RICAMBI DELLE CENTRALINE PER LA GESTIONE DELL'IMPIANTO DI DEPURAZIONE ACQUE INSTALLATE PRESSO GLI IMPIANTI NATATORI DELLA CITTÀ;22050.0;1;FORNITURA E POSA RICAMBI DELLE CENTRALINE PER LA GESTIONE DELL'IMPIANTO DI DEPURAZIONE ACQUE INSTALLATE PRESSO GLI IMPIANTI NATATORI DELLA CITTA';22050.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-12;2025-11-11;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;11;45252200-0;APPARECCHIATURE PER IMPIANTI DI DEPURAZIONE;1;;;;2025-11-11;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-11;0
B9067284D2;;G00902-36bd4558-4629-42f9-8a29-3de8eb122cbd;PROCEDURA APERTA N. 46/2025 - SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' DI TORINO ANNI 2026-2027 - 4 LOTTI;3160000.0;4;LOTTO 1 - PA N. 46/2025 - SERVIZIO DI CURA ALBERI - CIRCOSCRIZIONI 1-2-3;790000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-11;2025-12-12;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;11;77341000-2;POTATURA DI ALBERI;1;;;;2025-11-10;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;S00514490010202400130;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B949507785;;CONSIP_RDO_5833908;SERVIZI INTEGRATIVI URGENTI PER IL MANTENIMENTO DEL DECORO AMBIENTALE DELLE CIRCOSCRIZIONI CITTADINE - CIRCOSCRIZIONE 4 - ANNI 2026-2027;49180.33;1;SERVIZI INTEGRATIVI URGENTI PER IL MANTENIMENTO DEL DECORO AMBIENTALE DELLE CIRCOSCRIZIONI CITTADINE - CIRCOSCRIZIONE 4 - ANNI 2026-2027;49180.33;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-28;2025-11-27;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;11;77310000-6;SERVIZI DI PIANTAGIONE E MANUTENZIONE DI ZONE VERDI;1;;;;2025-11-27;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-11-27;0
B8FB79D7FB;;G00887-4ddbd12f-18c1-42a2-b2d5-5aa5cae87ff1;PROCEDURA APERTA N. 44/2025 - FORNITURA E POSA DI ARREDI SCOLASTICI - OUTDOOR E PROTEZIONE DI SICUREZZA PER LE SCUOLE DELLA CITTÀ - 4 LOTTI. ;396568.0;4;LOTTO N. 1 - FORNITURA E POSA DI ARREDI VARI OCCORRENTI ALLE SCUOLE E ASILI NIDI D'INFANZIA DELLA CITTA;96967.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-07;2025-12-01;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;11;39161000-8;ARREDO PER SCUOLE D'INFANZIA;1;;;;2025-11-06;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;F00514490010202500036;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B8FFCB8F0C;;CONSIP_RDO_5789218;SERVIZIO DI ALLESTIMENTO SCENOGRAFICO DEL PRESEPE DI EMANUELE LUZZATI E DEL CALENDARIO DELL'AVVENTO E STRUTTURE ACCESSORIE. NATALE 2025.;80000.0;1;ALLESTIMENTO SCENOGRAFICO DEL PRESEPE DI EMANUELE LUZZATI E DEL CALENDARIO DELL'AVVENTO E STRUTTURE ACCESSORIE. NATALE 2025;80000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-10;2025-11-07;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;79952000-2;SERVIZI DI ORGANIZZAZIONE DI EVENTI;1;;;;2025-11-07;;;;;;;;1;4.0;PROCEDURA NEGOZIATA PER ESTREMA URGENZA;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-07;0
